effective_date,universe,action,ticker,source_url,notes
2024-03-28,NIFTY_100,ADD,JIOFIN,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_100,ADD,PFC,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_100,ADD,RECLTD,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,ADANIPOWER,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,BATAINDIA,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,COROMANDEL,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,CROMPTON,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,DEVYANI,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,FLUOROCHEM,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,IRFC,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,MSUMI,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,NAVINFLUOR,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,PFC,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,RECLTD,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,RAMCOCEM,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,REMOVE,UBL,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,MAHABANK,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,BSE,https://www.niftyindices.com/Press_Release/ind_prs19032024.pdf,official replacement after IREDA inclusion was revoked
2024-03-28,NIFTY_MIDCAP_100,ADD,GMRINFRA,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,IDBI,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,JSWINFRA,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,KALYANKJIL,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,OFSS,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,PIIND,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,SJVN,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,SUPREMEIND,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,SUZLON,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,TATATECH,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_MIDCAP_100,ADD,UPL,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,AEGISCHEM,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,BSE,https://www.niftyindices.com/Press_Release/ind_prs19032024.pdf,official replacement after IREDA inclusion was revoked
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,ANURAS,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,BALAMINES,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,BALRAMCHIN,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,BIKAJI,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,BIRLACORPN,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,CAMPUS,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,DEEPAKFERT,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,EASEMYTRIP,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,ELGIEQUIP,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,GRANULES,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,IDBI,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,JKLAKSHMI,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,JUBLINGREA,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,KALYANKJIL,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,KEI,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,KRBL,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,LATENTVIEW,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,LXCHEM,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,MEDPLUS,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,METROPOLIS,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,ROUTE,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,SJVN,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,SUZLON,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,UTIAMC,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,REMOVE,VIPIND,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,AARTIIND,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,BLUESTARCO,https://www.niftyindices.com/Press_Release/ind_prs19032024.pdf,official replacement after IREDA inclusion was revoked
2024-03-28,NIFTY_SMALLCAP_100,ADD,ALOKINDS,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,CASTROLIND,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,CROMPTON,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,FIVESTAR,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,GESHIP,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,GMDCLTD,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,GSPL,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,HSCL,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,HONASA,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,IRCON,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,ITI,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,J&KBANK,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,NH,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,NAVINFLUOR,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,NCC,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,NAM-INDIA,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,OLECTRA,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,RRKABEL,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,RKFORGE,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,SHYAMMETL,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,SWANENERGY,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,TATAINVEST,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,TITAGARH,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,TRIDENT,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-03-28,NIFTY_SMALLCAP_100,ADD,UJJIVANSFB,https://www.niftyindices.com/Press_Release/ind_prs28022024.pdf,official semi-annual review
2024-08-30,NIFTY_100,REMOVE,TATAMTRDVR,https://www.niftyindices.com/Press_Release/ind_prs23082024_1.pdf,official DVR cancellation
2024-09-30,NIFTY_100,REMOVE,BERGEPAINT,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_100,REMOVE,COLPAL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_100,REMOVE,MARICO,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_100,REMOVE,SBICARD,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_100,REMOVE,SRF,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_100,ADD,BHEL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_100,ADD,JSWENERGY,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_100,ADD,LODHA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_100,ADD,NHPC,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_100,ADD,UNIONBANK,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,BHEL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,DALBHARAT,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,DEEPAKNTR,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,LALPATHLAB,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,FORTIS,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,GLAND,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,GUJGASLTD,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,IPCALAB,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,JSWENERGY,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,LTTS,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,LAURUSLABS,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,LODHA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,NHPC,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,PEL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,SUNTV,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,SYNGENE,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,UNIONBANK,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,REMOVE,ZEEL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,BHARTIHEXA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,COCHINSHIP,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,COLPAL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,EXIDEIND,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,HINDZINC,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,HUDCO,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,IOB,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,IREDA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,IRB,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,MRPL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,MARICO,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,MUTHOOTFIN,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,NLCINDIA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,PHOENIXLTD,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,SBICARD,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,SOLARINDS,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,SRF,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_MIDCAP_100,ADD,SUNDARMFIN,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,ALOKINDS,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,CANFINHOME,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,CEATLTD,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,CIEINDIA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,CUB,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,COCHINSHIP,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,EQUITASBNK,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,EXIDEIND,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,MEDANTA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,GNFC,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,HSCL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,HONASA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,HUDCO,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,IOB,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,IRB,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,JBCHEPHARM,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,MRPL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,NAM-INDIA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,NLCINDIA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,PRAJIND,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,RRKABEL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,RENUKA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,TATAINVEST,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,UJJIVANSFB,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,360ONE,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,AADHARHFC,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,ACE,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,AEGISLOG,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,ASTERDM,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,ATUL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,BATAINDIA,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,BEML,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,BRIGADE,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,CHENNPETRO,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,LALPATHLAB,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,GRSE,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,GODIGIT,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,HBLPOWER,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,IFCI,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,INOXWIND,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,JWL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,KPIL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,KAYNES,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,LAURUSLABS,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,PEL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,SIGNATURE,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,SWSOLAR,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,RAMCOCEM,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,ADD,ZEEL,https://www.niftyindices.com/Press_Release/ind_prs23082024.pdf,official semi-annual review
2024-09-30,NIFTY_SMALLCAP_100,REMOVE,GRAPHITE,https://www.niftyindices.com/Press_Release/ind_prs25092024.pdf,official replacement following revocation
2025-03-28,NIFTY_100,REMOVE,ATGL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_100,REMOVE,BHEL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_100,REMOVE,IRCTC,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_100,REMOVE,NHPC,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_100,REMOVE,UNIONBANK,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_100,ADD,BAJAJHFL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_100,ADD,CGPOWER,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_100,ADD,HYUNDAI,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_100,ADD,INDHOTEL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_100,ADD,SWIGGY,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,BALKRISIND,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,CGPOWER,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
